RadixSort
Elements, Best, Worst, Average
306, 1326.298096, 1349.751221, 447.401367
307, 1395.929810, 1342.815186, 467.070129
308, 1341.173096, 1342.081665, 449.887024
309, 1332.277222, 1386.418091, 452.328705
310, 1335.027710, 1325.581787, 448.002869
311, 1406.932739, 1411.928223, 486.760315
312, 1347.103271, 1384.812744, 462.876038
313, 1387.280518, 1356.591309, 467.617584
314, 1343.158081, 1343.889282, 454.781799
315, 1355.275879, 1341.968994, 455.968201
316, 1352.567627, 1348.376953, 458.966797
317, 1363.416748, 1354.267700, 462.546692
318, 1451.931763, 1495.976685, 486.804626
319, 1464.333130, 1510.157593, 476.830414
320, 1437.143433, 1440.595703, 497.583069
321, 1429.174438, 1464.449463, 503.568268
322, 1473.897583, 1458.635010, 509.576843
323, 1449.869751, 1424.273682, 508.107666
324, 1404.927002, 1435.107300, 482.320740
325, 1427.342773, 1400.250732, 474.952057
326, 1417.034424, 1414.335083, 473.605225
327, 1440.493530, 1419.293457, 474.910492
328, 1408.609375, 1397.729370, 476.221039
329, 1413.531006, 1405.072998, 477.582092
330, 1468.763062, 1461.867310, 481.638184
331, 1522.646362, 1515.676880, 494.943787
332, 1468.714478, 1433.477783, 491.064392
333, 1427.361450, 1426.657837, 484.526428
334, 1439.236084, 1445.095703, 500.572601
335, 1438.173706, 1447.989502, 488.267273
336, 1434.197388, 1431.058838, 486.316742
337, 1439.779785, 1435.645752, 487.861664
338, 1478.268066, 1481.534546, 494.226135
339, 1523.606812, 1449.423340, 491.342621
340, 1459.260620, 1460.192383, 496.134216
341, 1463.666016, 1452.229248, 492.583435
342, 1467.536377, 1462.472900, 497.918365
343, 1525.433716, 1538.937256, 504.721832
344, 1546.753418, 1679.773804, 510.042175
345, 1665.705444, 1721.667358, 561.604309
346, 1514.030518, 1515.806763, 508.670410
347, 1485.373047, 1489.330811, 502.517090
348, 1485.967407, 1477.312988, 503.841705
349, 1496.996704, 1486.731201, 503.324158
350, 1497.639648, 1492.553101, 509.702393
351, 1799.714111, 1817.705444, 610.510193
352, 1588.641357, 1582.200562, 521.281006
353, 1515.504272, 1510.780029, 514.188110
354, 1519.530396, 1514.628052, 517.888794
355, 1515.062988, 1523.292847, 518.058899
356, 1533.096436, 1517.959351, 523.295898
357, 1536.199585, 1577.686035, 516.459595
358, 1532.910034, 1536.768677, 520.545959
359, 1549.910889, 1557.916748, 562.294556
360, 1717.121094, 1672.721680, 561.669373
361, 2061.041992, 2009.222290, 922.496887
362, 3832.994141, 5151.072266, 1431.909668
363, 3560.789551, 5007.626953, 1061.490967
364, 2971.708984, 3545.052734, 1052.389038
365, 3502.701172, 3656.065674, 1269.618896
366, 2540.720215, 2475.256592, 872.991882
367, 2179.031982, 2121.715576, 665.379150
368, 1936.242920, 1946.051514, 653.737854
369, 1802.574219, 1761.105103, 600.013794
370, 1624.577393, 1636.280518, 571.251343
371, 1596.317749, 1591.468140, 545.605164
372, 1696.971924, 1786.446899, 574.940491
373, 1625.557129, 1608.054688, 541.694031
374, 1612.165771, 1624.505493, 540.129395
375, 1651.386719, 1649.170532, 545.062927
376, 1616.808716, 1653.376953, 548.306274
377, 1639.670898, 1626.227783, 559.060669
378, 1616.017212, 1607.702881, 553.366089
379, 1819.161743, 1766.350220, 605.316589
380, 1712.766235, 1696.925049, 573.861694
381, 1768.966553, 1823.712524, 601.086121
382, 1658.406616, 1650.281250, 559.858643
383, 1640.020752, 1634.478027, 553.475891
384, 1662.552124, 1669.007813, 563.197632
385, 1874.715210, 1978.670898, 648.769836
386, 1718.391357, 1758.197021, 614.716980
387, 2006.809204, 2062.289795, 682.061646
388, 1706.260742, 1709.819092, 582.636108
389, 1676.006104, 1689.901978, 579.073608
390, 1682.060547, 1692.110352, 572.267456
391, 1691.006104, 1680.181030, 564.556824
392, 3155.220947, 3029.538086, 1086.505615
393, 2720.052002, 2752.144043, 963.410522
394, 2674.785156, 2532.324463, 923.191040
395, 2394.208496, 2349.742432, 782.569153
396, 1911.500732, 1939.174438, 633.246887
397, 1935.800171, 1989.237549, 660.104736
398, 2020.190063, 1964.133789, 659.540405
399, 1884.988892, 1834.063232, 622.144043
400, 2073.038818, 1975.986084, 641.424438
401, 2016.623779, 1843.898804, 667.842407
402, 2005.922241, 1874.309937, 689.904175
403, 1957.752197, 1908.731079, 679.530457
404, 1894.565186, 1876.053101, 607.513062
405, 2474.156738, 2343.895020, 809.521362
406, 2263.575684, 2359.869385, 812.302124
407, 1855.437500, 1880.776978, 626.800171
408, 2333.993652, 2207.327881, 726.470032
409, 2514.629395, 2424.082520, 825.427063
410, 2395.272949, 2516.568115, 857.672668
411, 2354.007080, 2389.566895, 805.177246
412, 2002.050537, 2057.196777, 678.887695
413, 1800.734985, 1937.169556, 648.628723
414, 2173.383545, 2019.616821, 702.072876
415, 1819.738525, 1794.051758, 611.887329
416, 1781.553955, 1808.955322, 603.938721
417, 1780.455444, 1799.235596, 608.473877
418, 1796.395508, 1781.663452, 607.907349
419, 1863.409546, 1911.906250, 646.100708
420, 1862.450928, 1822.960693, 617.840027
421, 1811.224976, 1821.926025, 607.624023
422, 1806.692383, 1804.362549, 608.002380
423, 1808.819336, 1799.156494, 614.020325
424, 1866.781860, 1825.855469, 617.901978
425, 1836.618164, 1809.155640, 612.670166
426, 1820.501709, 1812.085693, 614.747009
427, 1820.840210, 1821.208740, 619.714722
428, 1828.183960, 1828.660767, 636.781433
429, 1864.058594, 1870.515991, 631.618103
430, 1840.995728, 1873.471680, 622.261841
431, 1870.219482, 1885.197266, 624.746155
432, 1881.181885, 1891.189697, 639.994690
433, 1922.678101, 1980.218994, 639.659546
434, 4191.687988, 3529.762207, 1348.515869
435, 3075.538818, 3090.076416, 1464.981567
436, 3757.764160, 3490.897705, 1212.608154
437, 7238.936523, 6413.139648, 2075.610840
438, 4358.273926, 4773.744141, 1534.031006
439, 4008.817627, 4528.424805, 1675.953125
440, 4453.321777, 5175.002441, 1456.535278
441, 4079.142090, 4245.660645, 1780.363525
442, 4325.604492, 4167.545898, 1416.246338
443, 4230.790527, 4222.504883, 1497.504639
444, 4181.479492, 4137.070313, 1378.490479
445, 4478.178223, 4439.247070, 1480.568970
446, 4850.308105, 4827.094727, 1364.806885
447, 4132.380859, 3951.729736, 1339.040771
448, 3685.917969, 3686.832764, 1309.154053
449, 3692.592285, 3585.933105, 1264.595459
450, 3480.819092, 3380.683105, 1098.629517
451, 3209.661865, 3103.148438, 1062.062866
452, 2585.615967, 2597.304932, 850.386230
453, 2287.881348, 2305.770752, 776.858643
454, 2206.268066, 2270.477051, 762.765869
455, 2348.056885, 2119.337646, 820.046570
456, 2020.345703, 2001.633545, 711.024658
457, 1971.084595, 2023.063232, 686.402405
458, 2065.788574, 2159.106201, 692.630249
459, 2218.029053, 2073.540527, 760.753052
460, 2136.992920, 2086.764160, 695.515259
461, 2282.569336, 2027.416626, 710.461548
