CountSort
Elements, Best, Worst, Average
436, 1171.126099, 1172.029053, 961.331238
437, 1180.452637, 1186.072876, 991.173157
438, 1211.885254, 1213.817383, 960.047363
439, 1181.028564, 1176.161865, 966.484741
440, 1181.342773, 1178.196289, 963.778442
441, 1184.454224, 1187.739624, 961.007813
442, 1194.175415, 1188.793945, 969.840942
443, 1187.117432, 1190.759521, 980.574036
444, 1326.641724, 1300.796021, 1096.837402
445, 1298.104248, 1302.629639, 1033.183838
446, 1329.900391, 1347.552979, 1049.518311
447, 1250.590088, 1274.015259, 1061.821777
448, 1214.578979, 1223.721436, 992.732117
449, 1204.857788, 1206.332153, 985.953247
450, 1219.935791, 1204.013184, 992.525269
451, 1221.933594, 1215.531372, 1000.682495
452, 1213.113403, 1214.333008, 987.228333
453, 1214.811279, 1218.323486, 989.382935
454, 1214.381104, 1225.902344, 988.888306
455, 1223.617920, 1218.120361, 992.428894
456, 1221.211670, 1220.662109, 995.022827
457, 1359.931030, 1283.976318, 1040.922241
458, 1321.963135, 1272.017700, 1120.052368
459, 1272.126343, 1316.051758, 1094.335205
460, 1305.812744, 1299.755127, 1065.153564
461, 1298.341431, 1351.305420, 1099.825317
462, 1315.904175, 1353.560425, 1078.522583
463, 1303.670410, 1322.196045, 1094.862427
464, 1266.506958, 1266.599731, 1058.536255
465, 1254.500732, 1268.039795, 1023.473511
466, 1280.320068, 1291.263916, 1040.077393
467, 1273.942017, 1277.186401, 1046.637695
468, 1332.044189, 1346.048584, 1083.423828
469, 1288.704346, 1287.655029, 1045.412354
470, 1301.630371, 1274.005615, 1043.701172
471, 1263.993042, 1263.330566, 1033.310181
472, 1265.509277, 1259.833008, 1033.110962
473, 1268.350952, 1269.873291, 1044.231079
474, 1271.885132, 1278.997314, 1037.233154
475, 1280.908447, 1278.469727, 1045.303345
476, 1312.920654, 1288.996826, 1054.730347
477, 1303.031982, 1288.139771, 1055.463135
478, 1359.993164, 1349.354126, 1111.546265
479, 1292.719360, 1292.255371, 1054.254517
480, 1289.661865, 1322.345459, 1054.835449
481, 1331.886230, 1458.874390, 1076.793457
482, 1544.588623, 1543.547363, 1273.849243
483, 1318.818848, 1321.894653, 1074.774902
484, 1308.401978, 1303.859497, 1070.737549
485, 1301.630249, 1301.545898, 1074.253784
486, 1314.622925, 1314.384521, 1066.055420
487, 1322.722290, 1329.768311, 1089.185547
488, 1357.032104, 1324.436768, 1103.418579
489, 1354.363159, 1319.173584, 1072.211914
490, 1315.356201, 1312.637451, 1091.631104
491, 1339.495605, 1328.023682, 1072.453003
492, 1324.949463, 1319.712280, 1082.595337
493, 1345.134888, 1368.661255, 1092.099487
494, 1400.353516, 1364.936157, 1090.319946
495, 1332.355225, 1330.063721, 1082.131836
496, 1331.415405, 1345.756348, 1088.183228
497, 1386.491455, 1386.005737, 1127.908325
498, 1412.739136, 1413.110596, 1157.220825
499, 1447.763916, 1441.251099, 1169.412109
