InsertionSort
Elements, Best, Worst, Average
234, 131.401688, 15251.548828, 7094.657715
235, 128.780182, 15955.474609, 7167.365723
236, 129.878021, 15491.166992, 7175.886719
237, 133.927795, 15715.286133, 7311.739258
238, 130.472778, 15976.578125, 7321.074219
239, 136.747284, 15900.887695, 7399.007813
240, 132.984741, 15988.978516, 7448.210938
241, 132.308472, 16150.867188, 7481.801758
242, 134.180847, 16443.267578, 7469.390625
243, 137.998077, 16551.507813, 7585.040039
244, 137.449814, 16774.458984, 7650.433594
245, 136.664978, 16823.753906, 7676.163086
246, 135.736496, 16887.734375, 7745.165527
247, 136.343658, 16971.355469, 7808.266602
248, 137.454361, 17200.123047, 7895.936523
249, 137.395416, 17298.232422, 8039.214844
250, 138.379547, 17426.205078, 8101.041504
251, 138.307953, 17529.181641, 8147.493652
252, 141.540802, 17769.789063, 8256.579102
253, 140.344086, 17799.207031, 8375.267578
254, 140.344391, 17954.318359, 8376.197266
255, 143.174423, 18143.992188, 8412.669922
256, 142.877426, 18281.919922, 8539.857422
257, 142.977753, 18466.623047, 8668.725586
258, 142.417770, 18650.292969, 8715.083008
259, 143.461777, 18747.277344, 8726.948242
260, 143.136185, 18976.824219, 8802.214844
261, 143.873611, 19045.810547, 8831.821289
262, 144.537354, 19044.410156, 8902.062500
263, 144.923737, 19247.429688, 8938.896484
264, 146.072372, 19315.382813, 8964.830078
265, 146.027237, 19599.488281, 9007.422852
266, 146.802704, 19620.980469, 9052.852539
267, 149.490265, 19804.000000, 9103.095703
268, 148.719025, 20036.628906, 9183.159180
269, 148.441910, 20082.593750, 9199.385742
270, 148.884186, 20202.917969, 9325.938477
271, 149.998428, 20982.822266, 9315.173828
272, 150.399841, 20599.880859, 9369.117188
273, 150.379990, 20673.457031, 9400.712891
274, 151.028000, 20922.095703, 9501.541016
275, 153.612808, 20962.988281, 9514.363281
276, 153.711288, 21469.638672, 9852.326172
277, 153.211136, 21313.875000, 9627.423828
278, 153.181107, 21458.816406, 9741.052734
279, 154.458115, 21740.003906, 9827.814453
280, 154.395813, 21851.238281, 9898.291992
281, 155.239594, 22087.914063, 9938.939453
282, 155.303955, 22084.871094, 10026.423828
283, 157.580399, 22229.146484, 10105.432617
284, 163.268036, 22348.277344, 10244.832031
285, 158.116791, 22518.187500, 10466.954102
286, 160.891693, 22675.097656, 10290.595703
287, 158.319168, 22862.519531, 10289.650391
288, 158.521912, 23025.162109, 10314.583984
289, 158.812210, 23143.525391, 10452.489258
290, 158.211227, 23366.962891, 10573.879883
291, 165.331146, 23537.767578, 10558.607422
292, 161.233124, 23730.369141, 10677.800781
293, 161.213303, 23878.457031, 10727.060547
294, 162.561310, 23942.417969, 10729.295898
295, 162.796143, 24158.992188, 10777.589844
296, 162.999634, 24308.798828, 10783.658203
297, 166.209961, 24481.318359, 10856.146484
298, 164.050995, 24775.441406, 10825.184570
299, 165.385101, 25141.423828, 11346.598633
300, 170.538513, 25003.013672, 11128.541016
301, 166.293869, 25107.441406, 11149.603516
302, 167.199371, 25304.894531, 11148.048828
303, 167.599945, 25490.210938, 11139.994141
304, 166.399994, 25803.769531, 11137.900391
305, 167.829987, 25851.916016, 11224.970703
306, 168.962997, 25928.972656, 11373.056641
307, 177.976318, 26843.837891, 12163.025391
308, 171.747650, 26418.255859, 11697.613281
309, 168.894745, 26581.656250, 11756.421875
310, 169.219467, 26613.261719, 11933.021484
311, 171.751938, 26868.896484, 12053.491211
312, 172.495193, 27118.099609, 12087.609375
313, 174.289520, 27294.650391, 12157.940430
314, 173.268951, 27367.988281, 12225.654297
315, 174.626907, 27800.599609, 12352.235352
316, 174.692688, 27955.318359, 12379.954102
317, 179.079285, 27878.958984, 12415.035156
318, 176.077911, 28086.207031, 12627.984375
319, 176.427780, 28315.699219, 12904.378906
320, 176.432770, 28387.708984, 12829.037109
321, 176.833282, 28582.068359, 12870.073242
322, 177.543335, 28730.947266, 13032.916016
323, 196.794342, 29191.003906, 13978.081055
324, 192.279449, 29208.128906, 13173.348633
325, 180.467941, 29396.199219, 13189.284180
326, 179.866791, 29706.761719, 13124.916992
327, 198.856689, 29699.386719, 13215.192383
328, 184.385666, 29816.769531, 13311.450195
329, 182.398575, 30042.146484, 13326.865234
330, 182.059845, 30354.693359, 13349.005859
331, 182.285980, 30359.259766, 13463.150391
332, 183.438599, 30613.156250, 13610.455078
333, 181.723862, 30931.105469, 13703.326172
334, 184.742371, 31043.152344, 13910.882813
335, 183.944244, 31204.806641, 13894.409180
336, 184.984421, 31300.441406, 13895.291016
337, 187.798431, 31485.292969, 13971.638672
338, 186.729843, 31738.171875, 14085.723633
339, 189.923004, 31928.207031, 14130.323242
340, 187.862305, 32028.308594, 14138.251953
341, 188.156219, 32319.722656, 14226.654297
342, 188.605621, 32542.812500, 14302.315430
343, 188.980560, 32758.072266, 14477.512695
344, 189.518066, 33517.628906, 14575.401367
345, 190.841812, 33100.652344, 14551.400391
346, 191.474182, 33232.992188, 14614.018555
347, 194.567413, 33378.222656, 14675.401367
348, 192.826736, 33572.222656, 14784.590820
349, 191.832672, 33754.765625, 14956.859375
350, 195.663269, 33923.785156, 15123.154297
351, 193.236328, 34092.738281, 15420.486328
352, 194.413620, 34316.355469, 15343.747070
353, 193.571350, 34510.214844, 15410.924805
354, 195.757141, 34883.960938, 15439.831055
355, 208.925735, 34963.066406, 15716.903320
356, 197.282578, 35226.824219, 15715.989258
357, 209.408249, 35916.421875, 15856.208008
358, 198.960831, 35575.039063, 15904.221680
359, 198.476089, 35677.035156, 15965.701172
360, 199.747604, 35924.273438, 16143.361328
361, 198.454758, 36299.804688, 16146.515625
362, 198.185471, 36795.250000, 16281.380859
363, 207.468552, 36956.468750, 16295.497070
364, 200.016830, 36863.917969, 16494.388672
365, 200.491669, 37074.843750, 16558.648438
366, 203.849167, 37156.679688, 16537.013672
367, 199.164902, 37531.976563, 16791.230469
368, 202.166473, 37717.460938, 17013.443359
369, 206.956635, 37744.214844, 16946.714844
370, 203.075653, 38592.539063, 17131.871094
371, 205.467575, 38273.214844, 17213.847656
372, 203.036758, 38502.367188, 17150.074219
373, 204.913666, 38549.683594, 17325.476563
374, 204.111374, 38844.070313, 17403.087891
375, 205.581146, 39001.859375, 17544.019531
376, 206.278122, 39476.437500, 17746.001953
377, 207.337814, 40504.652344, 17887.169922
378, 207.643799, 39701.828125, 17934.865234
379, 213.114380, 39931.398438, 18106.777344
380, 209.401413, 40111.832031, 18197.667969
381, 211.230148, 40481.285156, 18323.935547
382, 210.753021, 40989.578125, 18401.103516
383, 209.655304, 40793.867188, 18611.441406
384, 225.565521, 40991.484375, 18502.083984
385, 217.766556, 42239.437500, 18624.917969
386, 212.956635, 41351.492188, 18635.072266
387, 215.445648, 41947.800781, 18699.726563
388, 212.634567, 42160.367188, 18831.361328
389, 215.303467, 42169.078125, 18921.357422
390, 221.320358, 42520.406250, 18936.085938
391, 215.862030, 42402.289063, 18919.417969
392, 215.846191, 42549.210938, 19063.531250
393, 216.584625, 42754.515625, 19101.992188
394, 216.708466, 43192.570313, 19232.417969
395, 216.380829, 43337.437500, 19344.011719
396, 219.208084, 43567.632813, 19355.419922
397, 228.530807, 43676.031250, 19344.843750
398, 226.143097, 45230.480469, 19654.035156
399, 223.724319, 44369.117188, 19635.035156
400, 220.972443, 44488.003906, 19756.833984
401, 224.607254, 44794.648438, 19811.996094
402, 220.440720, 44723.687500, 19947.119141
403, 222.174072, 45028.031250, 19954.720703
404, 222.757401, 45271.121094, 20185.871094
405, 227.185745, 45762.992188, 20349.246094
406, 229.328583, 45771.476563, 20292.482422
407, 231.912842, 46091.222656, 21144.888672
408, 225.211273, 46281.089844, 20500.558594
409, 224.551117, 46425.117188, 20597.615234
410, 226.555099, 46558.562500, 20754.431641
411, 226.195511, 46946.457031, 20909.535156
412, 231.059540, 47189.937500, 21146.283203
413, 228.645950, 47319.679688, 21286.037109
414, 228.754593, 47485.207031, 21347.591797
415, 229.345459, 47824.164063, 21478.089844
416, 227.894531, 48106.640625, 21428.910156
417, 228.419464, 48463.292969, 21466.671875
418, 227.801956, 48509.570313, 21569.515625
419, 231.710205, 48848.914063, 21680.591797
420, 231.091034, 49164.660156, 21738.978516
421, 228.369095, 49607.570313, 21997.847656
422, 230.976898, 49512.136719, 22002.746094
423, 232.447678, 49694.933594, 22225.224609
424, 255.294754, 49837.261719, 22359.644531
425, 236.769485, 50122.359375, 22601.365234
426, 235.576950, 50384.675781, 22710.605469
427, 235.817703, 51211.718750, 22791.050781
428, 235.891754, 50810.679688, 22943.166016
429, 235.839157, 51055.937500, 23144.046875
430, 237.613922, 51573.757813, 23392.441406
431, 237.321381, 51746.007813, 23608.191406
432, 238.202118, 51967.164063, 23674.171875
433, 239.860229, 52102.542969, 23810.328125
434, 238.896027, 53096.023438, 23979.964844
435, 239.479614, 52568.824219, 24134.027344
436, 243.207962, 53145.617188, 24202.523438
437, 239.140793, 53397.386719, 24393.494141
438, 243.004074, 53727.980469, 24201.667969
439, 241.180389, 53591.988281, 24394.707031
440, 242.348022, 54078.394531, 24768.919922
441, 244.814789, 54187.039063, 24702.722656
442, 244.191498, 54101.261719, 24844.480469
443, 246.349152, 54936.023438, 24812.568359
444, 246.664917, 54789.164063, 24883.166016
445, 244.766479, 54858.894531, 25032.265625
446, 245.986649, 55686.750000, 25285.755859
447, 248.108673, 55622.238281, 25266.734375
448, 246.280853, 55718.835938, 25251.582031
449, 249.178070, 55961.843750, 25352.630859
450, 248.187820, 56170.695313, 25373.173828
451, 248.978790, 56364.769531, 25410.437500
452, 249.397873, 56669.375000, 25741.003906
453, 254.579788, 56902.570313, 25723.580078
454, 252.317947, 57312.207031, 25782.617188
455, 253.691803, 57485.632813, 25960.291016
456, 251.799194, 57680.960938, 26047.218750
457, 253.459915, 58078.726563, 26203.167969
458, 252.276001, 58317.875000, 26380.218750
459, 256.787598, 58549.242188, 26385.871094
460, 256.058777, 58664.382813, 26530.167969
461, 256.935852, 58984.238281, 26599.796875
462, 255.403564, 59145.500000, 26763.527344
463, 257.710388, 59466.718750, 27053.531250
464, 254.441010, 59759.289063, 26998.472656
465, 258.094116, 60157.519531, 26990.015625
466, 257.749420, 60272.613281, 27001.828125
467, 257.244934, 60578.863281, 27267.275391
468, 274.754486, 61091.105469, 27664.787109
469, 258.835449, 61448.875000, 27700.896484
470, 259.093567, 61382.625000, 27992.808594
471, 268.709351, 61837.601563, 27966.613281
472, 258.820923, 62092.093750, 28186.552734
473, 261.272095, 62703.789063, 28052.933594
474, 263.317230, 62565.394531, 28402.316406
475, 263.361725, 62575.914063, 28315.730469
476, 263.646179, 62813.179688, 28463.884766
477, 264.294617, 63321.324219, 28752.208984
478, 262.249451, 63470.710938, 28488.980469
479, 263.384949, 63735.730469, 28541.537109
480, 263.968475, 64226.906250, 28782.916016
481, 264.416840, 64108.957031, 28926.453125
482, 267.521698, 64457.593750, 29008.578125
483, 266.712158, 64786.925781, 29184.847656
484, 272.831238, 65198.601563, 29293.925781
485, 267.023132, 65632.179688, 29726.203125
486, 269.102295, 66387.578125, 30067.378906
487, 270.330261, 65917.679688, 29788.796875
488, 265.973022, 66152.648438, 29962.359375
489, 268.207306, 66348.085938, 30118.035156
490, 270.070740, 66517.296875, 30031.880859
491, 271.617065, 66959.554688, 30011.109375
492, 270.971710, 67166.281250, 30196.441406
493, 269.557159, 67619.078125, 30485.652344
494, 272.855743, 68346.343750, 30277.265625
495, 273.485565, 67933.179688, 30212.734375
496, 272.448547, 68351.375000, 30518.843750
497, 273.274841, 68400.468750, 30658.542969
498, 273.557465, 68697.718750, 30754.755859
499, 274.475739, 69288.164063, 30993.494141
