HeapSort
Elements, Best, Worst, Average
273, 2405.760498, 2037.149414, 2138.535889
274, 2398.756104, 2068.864990, 2133.973633
275, 2453.415527, 2164.876465, 2192.937256
276, 2501.221436, 2123.917725, 2185.413818
277, 2483.202393, 2122.551514, 2209.081543
278, 2436.950195, 2168.185059, 2158.488037
279, 2460.395020, 2174.058350, 2165.988770
280, 2466.289551, 2128.145752, 2179.628662
281, 2471.499023, 2153.654785, 2223.173096
282, 2549.449707, 2214.835449, 2257.407227
283, 2479.234863, 2169.253418, 2234.130615
284, 2503.653564, 2172.415527, 2245.562988
285, 2527.025391, 2187.451660, 2254.836426
286, 2502.542480, 2195.835205, 2276.813721
287, 2538.004395, 2204.133545, 2269.281250
288, 2586.360596, 2242.333252, 2350.788086
289, 2573.956299, 2250.633301, 2313.738770
290, 2584.895752, 2223.643555, 2299.673828
291, 2599.669678, 2219.804199, 2321.347412
292, 2615.187012, 2240.030518, 2278.715088
293, 2608.168701, 2247.523193, 2312.831543
294, 2604.696777, 2289.032227, 2348.123047
295, 2653.559570, 2325.353027, 2341.412354
296, 2639.585938, 2289.525635, 2327.990967
297, 2638.488525, 2280.982666, 2382.799072
298, 2759.889160, 2327.458496, 2411.479980
299, 2684.278809, 2304.975830, 2363.468018
300, 2687.608154, 2315.477539, 2368.016602
301, 2725.360840, 2375.847412, 2369.621582
302, 2701.736084, 2347.064941, 2409.151855
303, 2705.833740, 2365.616699, 2412.715332
304, 2766.993408, 2447.571777, 2489.951660
305, 2736.319092, 2380.646973, 2449.955322
306, 2738.081787, 2387.364746, 2472.135498
307, 2766.607910, 2439.786621, 2469.883301
308, 2775.510986, 2407.238770, 2460.398193
309, 2783.151123, 2405.833984, 2476.199951
310, 2789.825195, 2440.113525, 2490.219971
311, 2800.462646, 2433.951416, 2521.492188
312, 2786.906494, 2469.705078, 2521.739014
313, 2851.690674, 2482.610596, 2548.913818
314, 2838.508789, 2458.611084, 2549.361328
315, 2846.160645, 2478.881104, 2530.426270
316, 2855.936035, 2473.378174, 2527.182617
317, 2881.193848, 2481.437988, 2540.958252
318, 2959.589355, 2478.403809, 2566.385742
319, 2904.688965, 2508.680176, 2564.658691
320, 2895.688965, 2517.628174, 2572.955566
321, 2914.968994, 2519.742920, 2576.185547
322, 2918.576904, 2534.314209, 2592.238525
323, 2927.517822, 2548.311279, 2582.003906
324, 2946.002197, 2551.551270, 2625.030518
325, 2960.330566, 2574.545166, 2604.633057
326, 2943.593262, 2571.714355, 2620.913574
327, 2984.639160, 2619.941162, 2655.021240
328, 2986.613770, 2598.634033, 2636.032227
329, 2998.001465, 2608.753418, 2646.903076
330, 3017.199951, 2603.475098, 2666.670410
331, 3021.119873, 2621.807373, 2642.037109
332, 3037.322021, 2623.980469, 2684.763672
333, 3049.182129, 2632.218262, 2676.826660
334, 3051.197998, 2651.781738, 2695.582764
335, 3080.260010, 2663.958252, 2697.528320
336, 3074.095947, 2669.545898, 2708.202637
337, 3091.179688, 2670.354736, 2720.480225
338, 3122.047852, 2682.835449, 2734.697754
339, 3109.924561, 2676.703369, 2759.199707
340, 3144.772461, 2780.300293, 2800.279785
341, 3145.527344, 2722.159912, 2777.167725
342, 3154.182861, 2720.255859, 2762.466797
343, 3157.598145, 2746.185791, 2814.517090
344, 3167.539551, 2738.468506, 2759.881592
345, 3177.313721, 2759.726563, 2790.218262
