QuickSort
Elements, Best, Worst, Average
276, 24587.619141, 15833.471680, 1346.325928
277, 24583.769531, 16075.135742, 1468.742676
278, 24586.886719, 15988.033203, 1439.904175
279, 24691.847656, 16119.304688, 1424.960327
280, 24939.804688, 16235.099609, 1593.946045
281, 25074.189453, 16355.208008, 1383.584717
282, 25364.269531, 16463.349609, 1429.548462
283, 25498.236328, 16642.955078, 1483.674805
284, 25605.462891, 16757.093750, 1417.727539
285, 25860.019531, 16811.611328, 1475.612915
286, 25969.082031, 16903.332031, 1417.961182
287, 26160.539063, 17041.384766, 1454.176147
288, 26346.582031, 17140.277344, 1417.157593
289, 26582.347656, 17295.488281, 1492.045776
290, 26805.394531, 17455.457031, 1580.774536
291, 27412.847656, 17898.406250, 1784.167358
292, 27162.666016, 17653.128906, 1658.486694
293, 27241.574219, 17732.253906, 1503.228760
294, 27591.509766, 17963.675781, 1563.602783
295, 27684.712891, 18090.828125, 1569.060303
296, 27954.291016, 18167.744141, 1589.615967
297, 28423.650391, 18787.925781, 1673.611694
298, 28369.556641, 18417.074219, 1598.301147
299, 28484.378906, 18477.947266, 1550.490112
300, 28547.958984, 18601.792969, 1552.708984
301, 28795.755859, 18734.410156, 1541.560913
302, 29009.193359, 18950.652344, 1585.256104
303, 29109.832031, 18966.515625, 1655.535522
304, 29378.224609, 19145.132813, 1714.133545
305, 29577.380859, 19275.412109, 1808.323486
306, 29778.119141, 19420.220703, 1732.962280
307, 29872.074219, 19652.052734, 1635.726318
308, 30151.300781, 19626.615234, 1635.222412
309, 30345.822266, 19785.941406, 1670.262329
310, 30629.621094, 19871.894531, 1700.886353
311, 30715.009766, 19963.490234, 1831.308594
312, 30901.980469, 20099.009766, 1716.710693
313, 31059.347656, 20401.220703, 1676.000977
314, 31631.755859, 20432.042969, 1632.940063
315, 31574.246094, 20606.912109, 1625.223999
316, 32170.015625, 20799.941406, 1755.902344
317, 31944.000000, 20730.234375, 1676.770264
318, 32083.562500, 20932.113281, 1671.347046
319, 32287.847656, 21061.208984, 1758.184814
320, 32548.931641, 21166.900391, 1780.508545
321, 32674.031250, 21277.462891, 1864.710693
322, 33175.453125, 21411.333984, 1839.871094
323, 33200.023438, 21557.552734, 1729.806885
324, 33330.312500, 21696.195313, 1842.560791
325, 33497.562500, 21771.339844, 1817.846313
326, 33878.398438, 22175.494141, 1846.984619
327, 33932.582031, 22201.238281, 1837.138428
328, 34256.445313, 22271.671875, 1918.723877
329, 34378.035156, 22401.855469, 1899.992188
330, 34625.820313, 22639.654297, 1903.839233
331, 35346.179688, 23155.197266, 2093.834229
332, 35109.242188, 22880.218750, 1777.113525
333, 35342.433594, 22964.380859, 1869.091187
334, 35458.332031, 23141.857422, 1841.259155
335, 35699.093750, 23210.902344, 1906.216064
336, 35972.199219, 23298.630859, 1912.431885
337, 36081.460938, 23463.371094, 1927.283203
338, 36229.828125, 23606.388672, 1957.668335
339, 36727.964844, 23805.457031, 1812.446899
340, 36728.343750, 23907.806641, 1876.324829
341, 37032.960938, 24108.621094, 1845.172485
342, 37655.511719, 24226.511719, 1931.457275
343, 37469.433594, 24317.441406, 1942.975586
